Date,Gender,GameID,Team1,Team2,SchoolClass,SchoolRegion,SchoolDivision,OppDiv,GameNum,Rank,RecordText,GamesPlayed,GamesScheduled,PI,TI,Result,Winner,Loser,WinPoints,OppPreliminaryIndex,WinFlag,LossFlag,TieFlag,HomeTeam,AwayTeam,HomeScore,AwayScore,ScrapedAt
2026-01-09,Boys,18988,Mount View,Bucksport,C,South,South-C,North-C,10,5,11-7-0 (0.611),18,18,22.555555,73.2716033333,win,Mount View,Bucksport,36.0,10.0,X,,,Bucksport,Mount View,32.0,61.0,2026-02-08T20:16:07Z
2026-01-13,Boys,18991,Orono,Bucksport,C,North,North-C,North-C,10,7,11-7-0 (0.611),18,18,22.222222,57.2839488888,win,Orono,Bucksport,36.0,10.0,X,,,Bucksport,Orono,31.0,61.0,2026-02-08T20:16:07Z
2025-12-05,Girls,18998,George Stevens Academy,Calais,C,North,North-C,North-C,1,2,16-2-0 (0.889),18,18,31.333333,130.24691,win,George Stevens Academy,Calais,36.0,15.444444,X,,,George Stevens Academy,Calais,42.0,26.0,2026-02-08T20:16:07Z
2025-12-17,Girls,19004,George Stevens Academy,Bucksport,C,North,North-C,North-C,4,2,16-2-0 (0.889),18,18,31.333333,130.24691,win,George Stevens Academy,Bucksport,36.0,10.222222,X,,,George Stevens Academy,Bucksport,53.0,26.0,2026-02-08T20:16:07Z
2026-01-05,Girls,19008,George Stevens Academy,Sumner Memorial,C,North,North-C,North-C,9,2,16-2-0 (0.889),18,18,31.333333,130.24691,win,George Stevens Academy,Sumner Memorial,36.0,15.444444,X,,,George Stevens Academy,Sumner Memorial,52.0,32.0,2026-02-08T20:16:07Z
2026-01-14,Girls,19010,George Stevens Academy,Central,C,North,North-C,North-C,12,2,16-2-0 (0.889),18,18,31.333333,130.24691,win,George Stevens Academy,Central,36.0,11.666666,X,,,George Stevens Academy,Central,40.0,24.0,2026-02-08T20:16:07Z
2026-01-21,Girls,19012,George Stevens Academy,Washington Academy,C,North,North-C,North-C,14,2,16-2-0 (0.889),18,18,31.333333,130.24691,win,George Stevens Academy,Washington Academy,36.0,10.0,X,,,George Stevens Academy,Washington Academy,51.0,26.0,2026-02-08T20:16:07Z
2025-12-16,Girls,19030,Old Town,Orono,B,North,North-B,North-C,3,2,14-4-0 (0.778),18,18,29.333333,148.6419733333,win,Old Town,Orono,36.0,14.0,X,,,Old Town,Orono,74.0,37.0,2026-02-08T20:16:07Z
2025-12-20,Girls,19035,Old Town,Nokomis,B,North,North-B,North-B,4,2,14-4-0 (0.778),18,18,29.333333,148.6419733333,win,Old Town,Nokomis,38.0,6.333333,X,,,Old Town,Nokomis,59.0,36.0,2026-02-08T20:16:07Z
2025-12-31,Boys,19037,Brunswick,Lewiston,A,North,North-A,North-A,8,3,14-4-0 (0.778),18,18,30.666666,109.3827122222,win,Brunswick,Lewiston,40.0,22.0,X,,,Lewiston,Brunswick,53.0,64.0,2026-02-08T20:16:07Z
2025-12-27,Girls,19042,Old Town,Mount Desert Island,B,North,North-B,North-B,6,2,14-4-0 (0.778),18,18,29.333333,148.6419733333,win,Old Town,Mount Desert Island,38.0,25.222222,X,,,Old Town,Mount Desert Island,47.0,42.0,2026-02-08T20:16:07Z
2025-12-22,Boys,19046,Sumner Memorial,George Stevens Academy,C,North,North-C,North-C,6,6,11-7-0 (0.611),18,18,21.444444,69.5678988888,win,Sumner Memorial,George Stevens Academy,36.0,9.444444,X,,,George Stevens Academy,Sumner Memorial,29.0,51.0,2026-02-08T20:16:07Z
2026-01-02,Girls,19052,Hampden Academy,Old Town,A,North,North-A,North-B,7,2,14-4-0 (0.778),18,18,30.555555,135.1234533333,win,Hampden Academy,Old Town,38.0,29.333333,X,,,Old Town,Hampden Academy,36.0,58.0,2026-02-08T20:16:07Z
2026-01-13,Boys,19055,George Stevens Academy,Central,C,North,North-C,North-C,11,12,5-13-0 (0.278),18,18,9.444444,24.2592577777,win,George Stevens Academy,Central,36.0,9.666666,X,,,George Stevens Academy,Central,51.0,48.0,2026-02-08T20:16:07Z
2026-01-24,Girls,19058,Old Town,Caribou,B,North,North-B,North-C,16,2,14-4-0 (0.778),18,18,29.333333,148.6419733333,win,Old Town,Caribou,36.0,18.0,X,,,Old Town,Caribou,59.0,41.0,2026-02-08T20:16:07Z
2026-01-15,Boys,19059,George Stevens Academy,Bucksport,C,North,North-C,North-C,12,12,5-13-0 (0.278),18,18,9.444444,24.2592577777,win,George Stevens Academy,Bucksport,36.0,10.0,X,,,George Stevens Academy,Bucksport,48.0,33.0,2026-02-08T20:16:07Z
2025-12-16,Boys,19062,Dirigo,Lisbon,C,South,South-C,South-C,4,7,11-7-0 (0.611),18,18,21.333333,68.7654288888,win,Dirigo,Lisbon,36.0,16.0,X,,,Lisbon,Dirigo,52.0,60.0,2026-02-08T20:16:07Z
2026-01-27,Boys,19063,Washington Academy,George Stevens Academy,C,North,North-C,North-C,16,5,11-7-0 (0.611),18,18,22.0,76.0493811111,win,Washington Academy,George Stevens Academy,36.0,9.444444,X,,,George Stevens Academy,Washington Academy,38.0,54.0,2026-02-08T20:16:07Z
2026-01-28,Girls,19064,Old Town,John Bapst Memorial,B,North,North-B,North-B,17,2,14-4-0 (0.778),18,18,29.333333,148.6419733333,win,Old Town,John Bapst Memorial,38.0,16.777777,X,,,Old Town,John Bapst Memorial,50.0,48.0,2026-02-08T20:16:07Z
2026-01-31,Boys,19067,Calais,George Stevens Academy,C,North,North-C,North-C,16,8,8-10-0 (0.444),18,18,15.444444,51.4814794444,win,Calais,George Stevens Academy,36.0,9.444444,X,,,George Stevens Academy,Calais,42.0,47.0,2026-02-08T20:16:07Z
2026-02-04,Boys,19071,Hall-Dale HS,Lisbon,C,South,South-C,South-C,18,2,14-4-0 (0.778),18,18,27.222222,141.7901194444,win,Hall-Dale HS,Lisbon,36.0,16.0,X,,,Lisbon,Hall-Dale HS,37.0,73.0,2026-02-08T20:16:07Z
2025-12-04,Boys,19088,Camden Hills Regional,Edward Little,A,North,North-A,North-A,1,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Edward Little,40.0,31.111111,X,,,Edward Little,Camden Hills Regional,59.0,61.0,2026-02-08T20:16:07Z
2026-01-30,Boys,19099,Oak Hill,Lisbon,C,South,South-C,South-C,16,8,9-9-0 (0.500),18,18,17.777777,67.6724738888,win,Oak Hill,Lisbon,36.0,16.0,X,,,Lisbon,Oak Hill,43.0,73.0,2026-02-08T20:16:07Z
2025-12-09,Boys,19102,York,Edward Little,B,South,South-B,North-A,2,1,17-1-0 (0.944),18,18,36.0,151.8518483333,win,York,Edward Little,40.0,31.111111,X,,,York,Edward Little,61.0,41.0,2026-02-08T20:16:07Z
2025-12-30,Boys,19117,Washington Academy,Bucksport,C,North,North-C,North-C,9,5,11-7-0 (0.611),18,18,22.0,76.0493811111,win,Washington Academy,Bucksport,36.0,10.0,X,,,Bucksport,Washington Academy,48.0,59.0,2026-02-08T20:16:07Z
2025-12-27,Boys,19120,Edward Little,Skowhegan Area,A,North,North-A,North-A,7,2,14-4-0 (0.778),18,18,31.111111,131.9135766666,win,Edward Little,Skowhegan Area,40.0,17.555555,X,,,Edward Little,Skowhegan Area,61.0,44.0,2026-02-08T20:16:07Z
2026-01-02,Boys,19125,York,Edward Little,B,South,South-B,North-A,8,1,17-1-0 (0.944),18,18,36.0,151.8518483333,win,York,Edward Little,40.0,31.111111,X,,,Edward Little,York,48.0,63.0,2026-02-08T20:16:07Z
2026-01-13,Boys,19130,Edward Little,Mount Blue,A,North,North-A,North-A,12,2,14-4-0 (0.778),18,18,31.111111,131.9135766666,win,Edward Little,Mount Blue,40.0,22.222222,X,,,Edward Little,Mount Blue,54.0,43.0,2026-02-08T20:16:07Z
2026-01-15,Boys,19132,Lewiston,Edward Little,A,North,North-A,North-A,12,5,10-8-0 (0.556),18,18,22.0,86.4197505555,win,Lewiston,Edward Little,40.0,31.111111,X,,,Lewiston,Edward Little,48.0,46.0,2026-02-08T20:16:07Z
2025-12-04,Girls,19137,Boothbay Region,Lisbon,D,South,South-D,South-C,1,7,5-13-0 (0.278),18,18,9.777777,27.2839488888,win,Boothbay Region,Lisbon,36.0,4.111111,X,,,Lisbon,Boothbay Region,33.0,54.0,2026-02-08T20:16:07Z
2026-01-23,Boys,19138,Edward Little,Hampden Academy,A,North,North-A,North-A,14,2,14-4-0 (0.778),18,18,31.111111,131.9135766666,win,Edward Little,Hampden Academy,40.0,19.777777,X,,,Hampden Academy,Edward Little,34.0,55.0,2026-02-08T20:16:07Z
2026-01-27,Boys,19143,Edward Little,Brunswick,A,North,North-A,North-A,15,2,14-4-0 (0.778),18,18,31.111111,131.9135766666,win,Edward Little,Brunswick,40.0,30.666666,X,,,Edward Little,Brunswick,65.0,61.0,2026-02-08T20:16:07Z
2026-02-05,Boys,19148,Edward Little,Lewiston,A,North,North-A,North-A,18,2,14-4-0 (0.778),18,18,31.111111,131.9135766666,win,Edward Little,Lewiston,40.0,22.0,X,,,Edward Little,Lewiston,54.0,35.0,2026-02-08T20:16:07Z
2025-12-05,Girls,19151,York,Lake Region,B,South,South-B,South-B,1,3,12-6-0 (0.667),18,18,25.111111,122.0370338888,win,York,Lake Region,38.0,14.444444,X,,,York,Lake Region,59.0,44.0,2026-02-08T20:16:07Z
2025-12-13,Girls,19155,Lake Region,Freeport,B,South,South-B,South-B,3,10,7-11-0 (0.389),18,18,14.444444,48.209875,win,Lake Region,Freeport,38.0,17.0,X,,,Lake Region,Freeport,45.0,42.0,2026-02-08T20:16:07Z
2026-01-08,Girls,19163,Greely,Lake Region,B,South,South-B,South-B,10,4,13-5-0 (0.722),18,18,27.444444,111.4197505555,win,Greely,Lake Region,38.0,14.444444,X,,,Greely,Lake Region,39.0,31.0,2026-02-08T20:16:07Z
2026-02-02,Girls,19171,Greely,Lake Region,B,South,South-B,South-B,17,4,13-5-0 (0.722),18,18,27.444444,111.4197505555,win,Greely,Lake Region,38.0,14.444444,X,,,Lake Region,Greely,31.0,47.0,2026-02-08T20:16:07Z
2025-12-11,Girls,19184,Lisbon,Waterville,C,South,South-C,North-B,3,14,2-16-0 (0.111),18,18,4.111111,6.5432094444,win,Lisbon,Waterville,38.0,4.0,X,,,Lisbon,Waterville,33.0,32.0,2026-02-08T20:16:07Z
2025-12-05,Boys,19192,York,Lake Region,B,South,South-B,South-B,1,1,17-1-0 (0.944),18,18,36.0,151.8518483333,win,York,Lake Region,38.0,31.333333,X,,,Lake Region,York,39.0,70.0,2026-02-08T20:16:07Z
2026-02-02,Boys,19202,Lake Region,Greely,B,South,South-B,South-B,17,3,15-3-0 (0.833),18,18,31.333333,120.5737077777,win,Lake Region,Greely,38.0,10.555555,X,,,Greely,Lake Region,52.0,63.0,2026-02-08T20:16:07Z
2025-12-23,Girls,19216,Oak Hill,Lisbon,C,South,South-C,South-C,4,4,12-6-0 (0.667),18,18,23.666666,75.9259222222,win,Oak Hill,Lisbon,36.0,4.111111,X,,,Lisbon,Oak Hill,6.0,48.0,2026-02-08T20:16:07Z
2026-01-06,Boys,19217,Mount View,Hall-Dale HS,C,South,South-C,South-C,9,5,11-7-0 (0.611),18,18,22.555555,73.2716033333,win,Mount View,Hall-Dale HS,36.0,27.222222,X,,,Hall-Dale HS,Mount View,54.0,57.0,2026-02-08T20:16:07Z
2026-01-13,Boys,19221,Mount View,Lincoln Academy,C,South,South-C,South-B,11,5,11-7-0 (0.611),18,18,22.555555,73.2716033333,win,Mount View,Lincoln Academy,38.0,10.555555,X,,,Mount View,Lincoln Academy,52.0,49.0,2026-02-08T20:16:07Z
2026-01-17,Boys,19224,Mount View,Maine Central Institute,C,South,South-C,North-C,13,5,11-7-0 (0.611),18,18,22.555555,73.2716033333,win,Mount View,Maine Central Institute,36.0,10.222222,X,,,Mount View,Maine Central Institute,64.0,25.0,2026-02-08T20:16:07Z
2026-01-19,Boys,19226,Mount View,Winslow,C,South,South-C,South-C,14,5,11-7-0 (0.611),18,18,22.555555,73.2716033333,win,Mount View,Winslow,36.0,16.555555,X,,,Mount View,Winslow,68.0,47.0,2026-02-08T20:16:07Z
2026-01-08,Boys,19227,Lake Region,Greely,B,South,South-B,South-B,9,3,15-3-0 (0.833),18,18,31.333333,120.5737077777,win,Lake Region,Greely,38.0,10.555555,X,,,Lake Region,Greely,66.0,57.0,2026-02-08T20:16:07Z
2026-01-27,Boys,19233,Erskine Academy,Mount View,B,North,North-B,South-C,15,6,14-4-0 (0.778),18,18,29.0,86.2962933333,win,Erskine Academy,Mount View,36.0,22.555555,X,,,Erskine Academy,Mount View,54.0,46.0,2026-02-08T20:16:07Z
2026-01-13,Boys,19235,Lake Region,Freeport,B,South,South-B,South-B,11,3,15-3-0 (0.833),18,18,31.333333,120.5737077777,win,Lake Region,Freeport,38.0,10.555555,X,,,Lake Region,Freeport,60.0,39.0,2026-02-08T20:16:07Z
2025-12-09,Girls,19237,Edward Little,York,A,North,North-A,South-B,2,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,York,38.0,25.111111,X,,,Edward Little,York,49.0,34.0,2026-02-08T20:16:07Z
2026-01-24,Boys,19240,Lake Region,Cape Elizabeth,B,South,South-B,South-B,14,3,15-3-0 (0.833),18,18,31.333333,120.5737077777,win,Lake Region,Cape Elizabeth,38.0,16.444444,X,,,Lake Region,Cape Elizabeth,56.0,54.0,2026-02-08T20:16:07Z
2025-12-13,Girls,19246,Edward Little,Mount Blue,A,North,North-A,North-A,3,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,Mount Blue,40.0,1.0,X,,,Edward Little,Mount Blue,63.0,19.0,2026-02-08T20:16:07Z
2025-12-04,Girls,19251,Mount View,Waterville,C,South,South-C,North-B,1,8,9-9-0 (0.500),18,18,18.333333,42.9629616666,win,Mount View,Waterville,38.0,4.0,X,,,Mount View,Waterville,58.0,22.0,2026-02-08T20:16:07Z
2026-01-27,Girls,19266,Cheverus,Portland,A,South,South-A,South-A,15,1,17-1-0 (0.944),18,18,37.666666,184.1975266666,win,Cheverus,Portland,40.0,8.888888,X,,,Portland,Cheverus,27.0,63.0,2026-02-08T20:16:07Z
2025-12-09,Girls,19280,Mount View,Bucksport,C,South,South-C,North-C,2,8,9-9-0 (0.500),18,18,18.333333,42.9629616666,win,Mount View,Bucksport,36.0,10.222222,X,,,Bucksport,Mount View,24.0,68.0,2026-02-08T20:16:07Z
2025-12-30,Girls,19281,Edward Little,Brewer,A,North,North-A,North-A,8,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,Brewer,40.0,11.111111,X,,,Edward Little,Brewer,67.0,44.0,2026-02-08T20:16:07Z
2025-12-13,Girls,19288,Winslow,Mount View,C,South,South-C,South-C,4,6,10-8-0 (0.556),18,18,20.333333,59.4444422222,win,Winslow,Mount View,36.0,18.333333,X,,,Mount View,Winslow,44.0,47.0,2026-02-08T20:16:07Z
2025-12-23,Girls,19293,Mount View,Nokomis,C,South,South-C,North-B,7,8,9-9-0 (0.500),18,18,18.333333,42.9629616666,win,Mount View,Nokomis,38.0,6.333333,X,,,Mount View,Nokomis,49.0,46.0,2026-02-08T20:16:07Z
2026-01-06,Girls,19298,Mount View,Hall-Dale HS,C,South,South-C,South-C,9,8,9-9-0 (0.500),18,18,18.333333,42.9629616666,win,Mount View,Hall-Dale HS,36.0,9.777777,X,,,Mount View,Hall-Dale HS,68.0,29.0,2026-02-08T20:16:07Z
2026-01-09,Girls,19309,Mount View,Bucksport,C,South,South-C,North-C,10,8,9-9-0 (0.500),18,18,18.333333,42.9629616666,win,Mount View,Bucksport,36.0,10.222222,X,,,Mount View,Bucksport,47.0,20.0,2026-02-08T20:16:07Z
2026-01-02,Girls,19314,Edward Little,York,A,North,North-A,South-B,9,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,York,38.0,25.111111,X,,,York,Edward Little,42.0,52.0,2026-02-08T20:16:07Z
2026-01-17,Girls,19315,Mount View,Maine Central Institute,C,South,South-C,North-C,13,8,9-9-0 (0.500),18,18,18.333333,42.9629616666,win,Mount View,Maine Central Institute,36.0,6.222222,X,,,Mount View,Maine Central Institute,45.0,38.0,2026-02-08T20:16:07Z
2026-01-06,Girls,19321,Edward Little,Messalonskee,A,North,North-A,North-A,10,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,Messalonskee,40.0,6.666666,X,,,Messalonskee,Edward Little,52.0,80.0,2026-02-08T20:16:07Z
2026-01-28,Girls,19322,Erskine Academy,Mount View,B,North,North-B,South-C,15,8,14-4-0 (0.778),18,18,29.0,91.6049361111,win,Erskine Academy,Mount View,36.0,18.333333,X,,,Mount View,Erskine Academy,57.0,68.0,2026-02-08T20:16:07Z
2026-02-03,Girls,19327,Mount View,Waterville,C,South,South-C,North-B,18,8,9-9-0 (0.500),18,18,18.333333,42.9629616666,win,Mount View,Waterville,38.0,4.0,X,,,Waterville,Mount View,21.0,67.0,2026-02-08T20:16:07Z
2026-01-16,Girls,19331,Edward Little,Lewiston,A,North,North-A,North-A,13,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,Lewiston,40.0,19.888888,X,,,Edward Little,Lewiston,49.0,44.0,2026-02-08T20:16:07Z
2026-01-23,Girls,19339,Edward Little,Hampden Academy,A,North,North-A,North-A,14,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,Hampden Academy,40.0,30.555555,X,,,Edward Little,Hampden Academy,53.0,35.0,2026-02-08T20:16:07Z
2026-02-05,Girls,19341,Edward Little,Lewiston,A,North,North-A,North-A,18,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,Lewiston,40.0,19.888888,X,,,Lewiston,Edward Little,35.0,47.0,2026-02-08T20:16:07Z
2026-01-13,Boys,19348,Cheverus,Massabesic,A,South,South-A,South-A,11,5,10-8-0 (0.556),18,18,22.222222,89.3827133333,win,Cheverus,Massabesic,40.0,2.111111,X,,,Massabesic,Cheverus,47.0,90.0,2026-02-08T20:16:07Z
2026-01-03,Girls,19365,Madison Area Memorial Senior,Lisbon,D,South,South-D,South-C,7,6,9-9-0 (0.500),18,18,17.666666,50.9876511111,win,Madison Area Memorial Senior,Lisbon,36.0,4.111111,X,,,Lisbon,Madison Area Memorial Senior,28.0,61.0,2026-02-08T20:16:07Z
2026-01-21,Girls,19394,Maranacook Community,Lisbon,C,South,South-C,South-C,14,2,15-3-0 (0.833),18,18,29.666666,129.6296255555,win,Maranacook Community,Lisbon,36.0,4.111111,X,,,Lisbon,Maranacook Community,20.0,79.0,2026-02-08T20:16:07Z
2025-12-09,Girls,19398,John Bapst Memorial,Waterville,B,North,North-B,North-B,2,10,8-10-0 (0.444),18,18,16.777777,50.0617272222,win,John Bapst Memorial,Waterville,38.0,4.0,X,,,Waterville,John Bapst Memorial,21.0,48.0,2026-02-08T20:16:07Z
2026-02-03,Girls,19403,Monmouth Academy,Lisbon,D,South,South-D,South-C,17,4,10-8-0 (0.556),18,18,19.333333,57.5308605555,win,Monmouth Academy,Lisbon,36.0,4.111111,X,,,Lisbon,Monmouth Academy,20.0,57.0,2026-02-08T20:16:07Z
2025-12-16,Girls,19407,Winslow,Waterville,C,South,South-C,North-B,5,6,10-8-0 (0.556),18,18,20.333333,59.4444422222,win,Winslow,Waterville,38.0,4.0,X,,,Waterville,Winslow,16.0,61.0,2026-02-08T20:16:07Z
2025-12-22,Girls,19414,Erskine Academy,Waterville,B,North,North-B,North-B,5,8,14-4-0 (0.778),18,18,29.0,91.6049361111,win,Erskine Academy,Waterville,38.0,4.0,X,,,Waterville,Erskine Academy,31.0,85.0,2026-02-08T20:16:07Z
2025-12-27,Girls,19446,Bucksport,Waterville,C,North,North-C,North-B,6,13,5-13-0 (0.278),18,18,10.222222,16.91358,win,Bucksport,Waterville,38.0,4.0,X,,,Waterville,Bucksport,30.0,48.0,2026-02-08T20:16:07Z
2026-01-09,Girls,19448,Waterville,Lisbon,B,North,North-B,South-C,9,13,2-16-0 (0.111),18,18,4.0,6.6049377777,win,Waterville,Lisbon,36.0,4.111111,X,,,Waterville,Lisbon,64.0,20.0,2026-02-08T20:16:07Z
2026-01-13,Girls,19450,Erskine Academy,Waterville,B,North,North-B,North-B,11,8,14-4-0 (0.778),18,18,29.0,91.6049361111,win,Erskine Academy,Waterville,38.0,4.0,X,,,Erskine Academy,Waterville,85.0,18.0,2026-02-08T20:16:07Z
2026-01-15,Girls,19452,Leavitt Area,Waterville,B,South,South-B,North-B,11,7,8-10-0 (0.444),18,18,16.888888,58.5802455555,win,Leavitt Area,Waterville,38.0,4.0,X,,,Waterville,Leavitt Area,23.0,60.0,2026-02-08T20:16:07Z
2026-01-17,Girls,19454,Winslow,Waterville,C,South,South-C,North-B,11,6,10-8-0 (0.556),18,18,20.333333,59.4444422222,win,Winslow,Waterville,38.0,4.0,X,,,Winslow,Waterville,64.0,25.0,2026-02-08T20:16:07Z
2026-01-19,Girls,19457,Bucksport,Waterville,C,North,North-C,North-B,14,13,5-13-0 (0.278),18,18,10.222222,16.91358,win,Bucksport,Waterville,38.0,4.0,X,,,Bucksport,Waterville,52.0,26.0,2026-02-08T20:16:07Z
2026-01-27,Girls,19459,Maine Central Institute,Waterville,C,North,North-C,North-B,16,14,3-15-0 (0.167),18,18,6.222222,10.9259255555,win,Maine Central Institute,Waterville,38.0,4.0,X,,,Waterville,Maine Central Institute,27.0,30.0,2026-02-08T20:16:07Z
2026-01-21,Boys,19469,Bucksport,Central,C,North,North-C,North-C,14,10,5-13-0 (0.278),18,18,10.0,30.3703688888,win,Bucksport,Central,36.0,9.666666,X,,,Bucksport,Central,71.0,41.0,2026-02-08T20:16:07Z
2026-02-05,Boys,19478,Sumner Memorial,Bucksport,C,North,North-C,North-C,18,6,11-7-0 (0.611),18,18,21.444444,69.5678988888,win,Sumner Memorial,Bucksport,36.0,10.0,X,,,Bucksport,Sumner Memorial,60.0,64.0,2026-02-08T20:16:07Z
2025-12-09,Girls,19555,Presque Isle,Houlton HS,B,North,North-B,North-C,2,4,13-5-0 (0.722),18,18,27.0,114.5678977777,win,Presque Isle,Houlton HS,36.0,9.888888,X,,,Presque Isle,Houlton HS,60.0,30.0,2026-02-08T20:16:07Z
2025-12-20,Girls,19557,Presque Isle,John Bapst Memorial,B,North,North-B,North-B,5,4,13-5-0 (0.722),18,18,27.0,114.5678977777,win,Presque Isle,John Bapst Memorial,38.0,16.777777,X,,,Presque Isle,John Bapst Memorial,67.0,37.0,2026-02-08T20:16:07Z
2025-12-23,Girls,19559,Ellsworth,Presque Isle,B,North,North-B,North-B,6,7,11-7-0 (0.611),18,18,23.222222,101.6049366666,win,Ellsworth,Presque Isle,38.0,27.0,X,,,Presque Isle,Ellsworth,36.0,55.0,2026-02-08T20:16:07Z
2025-12-29,Girls,19561,Mount Desert Island,Presque Isle,B,North,North-B,North-B,8,6,12-6-0 (0.667),18,18,25.222222,103.1481461111,win,Mount Desert Island,Presque Isle,38.0,27.0,X,,,Presque Isle,Mount Desert Island,56.0,64.0,2026-02-08T20:16:07Z
2026-01-10,Girls,19565,Presque Isle,Brewer,B,North,North-B,North-A,11,4,13-5-0 (0.722),18,18,27.0,114.5678977777,win,Presque Isle,Brewer,40.0,11.111111,X,,,Presque Isle,Brewer,43.0,26.0,2026-02-08T20:16:07Z
2026-01-13,Girls,19567,Presque Isle,Caribou,B,North,North-B,North-C,12,4,13-5-0 (0.722),18,18,27.0,114.5678977777,win,Presque Isle,Caribou,36.0,18.0,X,,,Presque Isle,Caribou,49.0,38.0,2026-02-08T20:16:07Z
2026-01-19,Girls,19569,Presque Isle,Old Town,B,North,North-B,North-B,14,4,13-5-0 (0.722),18,18,27.0,114.5678977777,win,Presque Isle,Old Town,38.0,29.333333,X,,,Presque Isle,Old Town,41.0,38.0,2026-02-08T20:16:07Z
2026-01-27,Girls,19571,Presque Isle,Fort Kent Community,B,North,North-B,North-C,16,4,13-5-0 (0.722),18,18,27.0,114.5678977777,win,Presque Isle,Fort Kent Community,36.0,7.555555,X,,,Presque Isle,Fort Kent Community,58.0,17.0,2026-02-08T20:16:07Z
2025-12-10,Boys,19574,Presque Isle,Houlton HS,B,North,North-B,North-C,2,8,9-9-0 (0.500),18,18,18.666666,52.5308627777,win,Presque Isle,Houlton HS,36.0,1.0,X,,,Presque Isle,Houlton HS,75.0,35.0,2026-02-08T20:16:07Z
2025-12-20,Boys,19576,Presque Isle,John Bapst Memorial,B,North,North-B,North-B,5,8,9-9-0 (0.500),18,18,18.666666,52.5308627777,win,Presque Isle,John Bapst Memorial,38.0,8.444444,X,,,Presque Isle,John Bapst Memorial,66.0,39.0,2026-02-08T20:16:07Z
2025-12-23,Boys,19580,Ellsworth,Presque Isle,B,North,North-B,North-B,7,5,14-4-0 (0.778),18,18,29.888888,123.3950583333,win,Ellsworth,Presque Isle,38.0,18.666666,X,,,Presque Isle,Ellsworth,46.0,72.0,2026-02-08T20:16:07Z
2025-12-30,Boys,19584,Mount Desert Island,Presque Isle,B,North,North-B,North-B,7,4,15-3-0 (0.833),18,18,31.777777,128.4567866666,win,Mount Desert Island,Presque Isle,38.0,18.666666,X,,,Presque Isle,Mount Desert Island,52.0,72.0,2026-02-08T20:16:07Z
2026-01-10,Boys,19587,Presque Isle,Brewer,B,North,North-B,North-A,11,8,9-9-0 (0.500),18,18,18.666666,52.5308627777,win,Presque Isle,Brewer,40.0,13.111111,X,,,Presque Isle,Brewer,56.0,41.0,2026-02-08T20:16:07Z
2026-01-14,Boys,19590,Presque Isle,Caribou,B,North,North-B,North-C,12,8,9-9-0 (0.500),18,18,18.666666,52.5308627777,win,Presque Isle,Caribou,36.0,30.444444,X,,,Presque Isle,Caribou,56.0,42.0,2026-02-08T20:16:07Z
2026-01-19,Boys,19594,Presque Isle,Old Town,B,North,North-B,North-B,14,8,9-9-0 (0.500),18,18,18.666666,52.5308627777,win,Presque Isle,Old Town,38.0,4.222222,X,,,Presque Isle,Old Town,65.0,44.0,2026-02-08T20:16:07Z
2026-01-28,Boys,19597,Presque Isle,Fort Kent Community,B,North,North-B,North-C,16,8,9-9-0 (0.500),18,18,18.666666,52.5308627777,win,Presque Isle,Fort Kent Community,36.0,23.666666,X,,,Presque Isle,Fort Kent Community,81.0,53.0,2026-02-08T20:16:07Z
2025-12-15,Girls,19614,Central,Bucksport,C,North,North-C,North-C,4,10,6-12-0 (0.333),18,18,11.666666,32.469135,win,Central,Bucksport,36.0,10.222222,X,,,Bucksport,Central,25.0,28.0,2026-02-08T20:16:07Z
2025-12-30,Girls,19624,Washington Academy,Bucksport,C,North,North-C,North-C,7,9,5-13-0 (0.278),18,18,10.0,33.8271588888,win,Washington Academy,Bucksport,36.0,10.222222,X,,,Bucksport,Washington Academy,27.0,35.0,2026-02-08T20:16:07Z
2026-01-06,Girls,19628,Bucksport,Maine Central Institute,C,North,North-C,North-C,9,13,5-13-0 (0.278),18,18,10.222222,16.91358,win,Bucksport,Maine Central Institute,36.0,6.222222,X,,,Bucksport,Maine Central Institute,46.0,32.0,2026-02-08T20:16:07Z
2026-01-12,Girls,19635,Orono,Bucksport,C,North,North-C,North-C,11,8,7-11-0 (0.389),18,18,14.0,40.9259244444,win,Orono,Bucksport,36.0,10.222222,X,,,Bucksport,Orono,31.0,52.0,2026-02-08T20:16:07Z
2025-12-06,Boys,19637,Mount Desert Island,Washington Academy,B,North,North-B,North-C,1,4,15-3-0 (0.833),18,18,31.777777,128.4567866666,win,Mount Desert Island,Washington Academy,36.0,22.0,X,,,Mount Desert Island,Washington Academy,81.0,45.0,2026-02-08T20:16:07Z
